,Date,High,Low,Open,Price
6124,1996-10-15,381.25,381.25,381.75,381.25
6125,1996-10-14,381.75,381.75,381.25,381.75
6126,1996-10-11,381.25,381.25,382.25,381.25
6127,1996-10-10,382.05,382.05,381.45,382.05
6128,1996-10-09,381.35,381.35,381.15,381.35
6129,1996-10-08,381.4,381.4,380.65,381.4
6130,1996-10-07,380.65,380.65,380.35,380.65
6131,1996-10-04,380.5,380.5,380.5,380.5
6132,1996-10-03,380.15,380.15,379.9,380.15
6133,1996-10-02,379.8,379.8,378.5,379.8
6134,1996-10-01,378.75,378.75,378.45,378.75
6135,1996-09-30,378.55,378.55,380.4,378.55
6136,1996-09-27,380.55,380.55,381.25,380.55
6137,1996-09-26,381.35,381.35,382.55,381.35
6138,1996-09-25,382.6,382.6,383,382.6
6139,1996-09-24,382.85,382.85,381.75,382.85
6140,1996-09-23,381.55,381.55,380.95,381.55
6141,1996-09-20,381.25,381.25,383,381.25
6142,1996-09-19,382.75,382.75,383.35,382.75
6143,1996-09-18,383.35,383.35,383,383.35
6144,1996-09-17,382.95,382.95,383.35,382.95
6145,1996-09-16,383.35,383.35,382.55,383.35
6146,1996-09-13,382.6,382.6,382.65,382.6
6147,1996-09-12,382.65,382.65,382.75,382.65
6148,1996-09-11,382.85,382.85,383.35,382.85
6149,1996-09-10,383.2,383.2,383.5,383.2
6150,1996-09-09,383.6,383.6,385.1,383.6
6151,1996-09-06,385.25,385.25,385.75,385.25
6152,1996-09-05,385.75,385.75,385.85,385.75
6153,1996-09-04,385.75,385.75,386.35,385.75
6154,1996-09-03,386.5,386.5,386.75,386.5
6155,1996-09-02,386.9,386.9,386.6,386.9
6156,1996-08-30,386.75,386.75,387.75,386.75
6157,1996-08-29,387.8,387.8,388.2,387.8
6158,1996-08-28,388.15,388.15,389,388.15
6159,1996-08-27,388.95,388.95,389.45,388.95
6160,1996-08-26,389.45,389.45,388.55,389.45
6161,1996-08-23,388.45,388.45,387.65,388.45
6162,1996-08-22,387.5,387.5,386.8,387.5
6163,1996-08-21,386.85,386.85,387.7,386.85
6164,1996-08-20,387.7,387.7,387.25,387.7
6165,1996-08-19,387.2,387.2,386.35,387.2
6166,1996-08-16,386.45,386.45,386.65,386.45
6167,1996-08-15,386.6,386.6,386.55,386.6
6168,1996-08-14,386.65,386.65,387.85,386.65
6169,1996-08-13,387.85,387.85,387.6,387.85
6170,1996-08-12,387.65,387.65,387.85,387.65
6171,1996-08-09,387.65,387.65,388.45,387.65
6172,1996-08-08,388.55,388.55,388.15,388.55
6173,1996-08-07,388.15,388.15,388.6,388.15
6174,1996-08-06,388.55,388.55,389.1,388.55
6175,1996-08-05,389,389,387.1,389
6176,1996-08-02,387.35,387.35,386.35,387.35
6177,1996-08-01,386.3,386.3,386.45,386.3
6178,1996-07-31,387.05,387.05,384.55,387.05
6179,1996-07-30,384.6,384.6,384.5,384.6
6180,1996-07-29,384.6,384.6,385.4,384.6
6181,1996-07-26,385.25,385.25,385.2,385.25
6182,1996-07-25,385.2,385.2,385.2,385.2
6183,1996-07-24,385.45,385.45,384.65,385.45
6184,1996-07-23,384.6,384.6,384.8,384.6
6185,1996-07-22,384.85,384.85,384.6,384.85
6186,1996-07-19,384.5,384.5,383.85,384.5
6187,1996-07-18,383.85,383.85,383.55,383.85
6188,1996-07-17,383.55,383.55,383.5,383.55
6189,1996-07-16,383.5,383.5,383.45,383.5
6190,1996-07-15,384.55,384.55,383.5,384.55
6191,1996-07-12,383.45,383.45,383.5,383.45
6192,1996-07-11,383.8,383.8,382.6,383.8
6193,1996-07-10,382.6,382.6,382.75,382.6
6194,1996-07-09,382.6,382.6,381.2,382.6
6195,1996-07-08,381.3,381.3,382,381.3
6196,1996-07-05,381.75,381.75,381,381.75
6197,1996-07-04,381.15,381.15,381.8,381.15
6198,1996-07-03,381.7,381.7,382.05,381.7
6199,1996-07-02,382.25,382.25,381.65,382.25
6200,1996-07-01,381.45,381.45,380.25,381.45
6201,1996-06-28,380.45,380.45,382.25,380.45
6202,1996-06-27,382.15,382.15,383.3,382.15
6203,1996-06-26,383.25,383.25,384.25,383.25
6204,1996-06-25,384.15,384.15,385.1,384.15
6205,1996-06-24,385.05,385.05,384.9,385.05
6206,1996-06-21,385.05,385.05,384.45,385.05
6207,1996-06-20,384.5,384.5,384.6,384.5
6208,1996-06-19,384.5,384.5,385.75,384.5
6209,1996-06-18,385.6,385.6,385.1,385.6
6210,1996-06-17,384.95,384.95,384.75,384.95
6211,1996-06-14,384.9,384.9,384.35,384.9
6212,1996-06-13,384.6,384.6,384.55,384.6
6213,1996-06-12,384.6,384.6,384.65,384.6
6214,1996-06-11,384.55,384.55,386.15,384.55
6215,1996-06-10,386.05,386.05,386.6,386.05
6216,1996-06-07,385.3,385.3,386.4,385.3
6217,1996-06-06,386.15,386.15,386.4,386.15
6218,1996-06-05,386.45,386.45,388.25,386.45
6219,1996-06-04,388.25,388.25,390.45,388.25
6220,1996-06-03,390.55,390.55,391.25,390.55
6221,1996-05-31,391,391,391.1,391
6222,1996-05-30,391.05,391.05,391.25,391.05
6223,1996-05-29,391.25,391.25,391.95,391.25
6224,1996-05-28,391.5,391.5,391.2,391.5
6225,1996-05-27,391.15,391.15,390.85,391.15
6226,1996-05-24,390.9,390.9,391.65,390.9
6227,1996-05-23,391.55,391.55,391.75,391.55
6228,1996-05-22,391.75,391.75,391.35,391.75
6229,1996-05-21,391.45,391.45,390.95,391.45
6230,1996-05-20,390.85,390.85,392.05,390.85
6231,1996-05-17,392.55,392.55,392.6,392.55
6232,1996-05-16,392.7,392.7,392.5,392.7
6233,1996-05-15,392.7,392.7,392,392.7
6234,1996-05-14,391.85,391.85,391.3,391.85
6235,1996-05-13,391.45,391.45,390.25,391.45
6236,1996-05-10,390.65,390.65,393.05,390.65
6237,1996-05-09,392.85,392.85,393.15,392.85
6238,1996-05-08,393.05,393.05,394.15,393.05
6239,1996-05-07,394.05,394.05,393.95,394.05
6240,1996-05-06,394.05,394.05,392.65,394.05
6241,1996-05-03,392.45,392.45,394.1,392.45
6242,1996-05-02,394.05,394.05,392.95,394.05
6243,1996-05-01,393.05,393.05,391.7,393.05
6244,1996-04-30,391.65,391.65,390.55,391.65
6245,1996-04-29,390.55,390.55,390.45,390.55
6246,1996-04-26,390.4,390.4,393.45,390.4
6247,1996-04-25,393.35,393.35,390.75,393.35
6248,1996-04-24,390.75,390.75,391.55,390.75
6249,1996-04-23,391.3,391.3,391.65,391.3
6250,1996-04-22,391.65,391.65,390.25,391.65
6251,1996-04-19,390.6,390.6,390.45,390.6
6252,1996-04-18,390.45,390.45,391.25,390.45
6253,1996-04-17,391.15,391.15,391.35,391.15
6254,1996-04-16,391.45,391.45,393.35,391.45
6255,1996-04-15,393.35,393.35,394.55,393.35
6256,1996-04-12,394.55,394.55,395.55,394.55
6257,1996-04-11,395.45,395.45,395.35,395.45
6258,1996-04-10,395.25,395.25,394.75,395.25
6259,1996-04-09,394.5,394.5,397.7,394.5
6260,1996-04-08,397.85,397.85,394.9,397.85
6261,1996-04-05,394.75,394.75,394.9,394.75
6262,1996-04-04,394.75,394.75,394.25,394.75
6263,1996-04-03,394.15,394.15,393.95,394.15
6264,1996-04-02,393.95,393.95,394.9,393.95
6265,1996-04-01,394.95,394.95,395.3,394.95
6266,1996-03-29,395.45,395.45,396.75,395.45
6267,1996-03-28,396.5,396.5,400.25,396.5
6268,1996-03-27,400.15,400.15,400.3,400.15
6269,1996-03-26,400.2,400.2,398.05,400.2
6270,1996-03-25,398.85,398.85,398.15,398.85
6271,1996-03-22,398.35,398.35,397.95,398.35
6272,1996-03-21,398,398,395.95,398
6273,1996-03-20,395.95,395.95,395.3,395.95
6274,1996-03-19,395.35,395.35,395.55,395.35
6275,1996-03-18,395.6,395.6,396.25,395.6
6276,1996-03-15,396.2,396.2,395.7,396.2
6277,1996-03-14,395.7,395.7,396.8,395.7
6278,1996-03-13,396.95,396.95,396.6,396.95
6279,1996-03-12,396.55,396.55,395.7,396.55
6280,1996-03-11,395.55,395.55,397.45,395.55
6281,1996-03-08,397.1,397.1,395.55,397.1
6282,1996-03-07,395.45,395.45,393.4,395.45
6283,1996-03-06,393.25,393.25,393.85,393.25
6284,1996-03-05,393.6,393.6,394.1,393.6
6285,1996-03-04,393.95,393.95,398.9,393.95
6286,1996-03-01,398.75,398.75,399.45,398.75
6287,1996-02-29,399.75,399.75,400.15,399.75
6288,1996-02-28,400.35,400.35,398.25,400.35
6289,1996-02-27,398.25,398.25,399.25,398.25
6290,1996-02-26,399.05,399.05,398.05,399.05
6291,1996-02-23,398.25,398.25,399.55,398.25
6292,1996-02-22,399.75,399.75,402.3,399.75
6293,1996-02-21,402.25,402.25,399.25,402.25
6294,1996-02-20,399.25,399.25,405.85,399.25
6295,1996-02-19,405.65,405.65,405.65,405.65
6296,1996-02-16,405.45,405.45,403.45,405.45
6297,1996-02-15,403.35,403.35,404.6,403.35
6298,1996-02-14,404.25,404.25,404.05,404.25
6299,1996-02-13,403.9,403.9,401.35,403.9
6300,1996-02-12,401.1,401.1,405.3,401.1
6301,1996-02-09,405.45,405.45,409.65,405.45
6302,1996-02-08,409.5,409.5,408.95,409.5
6303,1996-02-07,408.65,408.65,412.35,408.65
6304,1996-02-06,412.4,412.4,413.65,412.4
6305,1996-02-05,413.7,413.7,415.6,413.7
6306,1996-02-02,415.35,415.35,413.55,415.35
6307,1996-02-01,413,413,406.4,413
6308,1996-01-31,406.45,406.45,404.4,406.45
6309,1996-01-30,404.4,404.4,406.1,404.4
6310,1996-01-29,406.05,406.05,405.9,406.05
6311,1996-01-26,405.85,405.85,406.65,405.85
6312,1996-01-25,406.75,406.75,402.75,406.75
6313,1996-01-24,403.1,403.1,403.45,403.1
6314,1996-01-23,403.5,403.5,403.4,403.5
6315,1996-01-22,403.3,403.3,399.25,403.3
6316,1996-01-19,399.4,399.4,396.25,399.4
6317,1996-01-18,396.75,396.75,399.65,396.75
6318,1996-01-17,399.5,399.5,399.15,399.5
6319,1996-01-16,398.35,398.35,396.05,398.35
6320,1996-01-15,395.85,395.85,396.65,395.85
6321,1996-01-12,396.2,396.2,397.95,396.2
6322,1996-01-11,398.45,398.45,399.75,398.45
6323,1996-01-10,399.9,399.9,396.45,399.9
6324,1996-01-09,396.35,396.35,396.4,396.35
6325,1996-01-08,396.6,396.6,395.7,396.6
6326,1996-01-05,395.5,395.5,394.4,395.5
6327,1996-01-04,394.45,394.45,394.3,394.45
6328,1996-01-03,394.35,394.35,390.55,394.35
6329,1996-01-02,390.6,390.6,387.1,390.6
6330,1995-12-29,387.1,387.1,386.9,387.1
6331,1995-12-28,386.8,386.8,386.8,386.8
6332,1995-12-27,386.8,386.8,387.6,386.8
6333,1995-12-26,387.65,387.65,387.35,387.65
6334,1995-12-25,387.5,387.5,387.5,387.5
6335,1995-12-22,387.25,387.25,388.1,387.25
6336,1995-12-21,387.8,387.8,388.9,387.8
6337,1995-12-20,388.75,388.75,387.45,388.75
6338,1995-12-19,387.4,387.4,387.9,387.4
6339,1995-12-18,387.65,387.65,386.5,387.65
6340,1995-12-15,386.25,386.25,386.25,386.25
6341,1995-12-14,386.2,386.2,386.45,386.2
6342,1995-12-13,386.45,386.45,388.35,386.45
6343,1995-12-12,388.2,388.2,388.4,388.2
6344,1995-12-11,388.35,388.35,389.8,388.35
6345,1995-12-08,389.7,389.7,389,389.7
6346,1995-12-07,389,389,388.8,389
6347,1995-12-06,388.7,388.7,387.2,388.7
6348,1995-12-05,387.1,387.1,386,387.1
6349,1995-12-04,386.1,386.1,386.6,386.1
6350,1995-12-01,386.2,386.2,387.25,386.2
6351,1995-11-30,387.3,387.3,388.8,387.3
6352,1995-11-29,388.8,388.8,389.2,388.8
6353,1995-11-28,388.75,388.75,385.35,388.75
6354,1995-11-27,385.25,385.25,383.45,385.25
6355,1995-11-24,383.65,383.65,382.75,383.65
6356,1995-11-23,382.85,382.85,382.8,382.85
6357,1995-11-22,382.8,382.8,385.3,382.8
6358,1995-11-21,385.1,385.1,386.45,385.1
6359,1995-11-20,386.55,386.55,386.85,386.55
6360,1995-11-17,386.95,386.95,385.5,386.95
6361,1995-11-16,385.75,385.75,385.25,385.75
6362,1995-11-15,385,385,385.45,385
6363,1995-11-14,385.55,385.55,387.4,385.55
6364,1995-11-13,387.25,387.25,388.9,387.25
6365,1995-11-10,389.24,389.24,385.85,389.24
6366,1995-11-09,385.75,385.75,385.05,385.75
6367,1995-11-08,385.1,385.1,384.75,385.1
6368,1995-11-07,384.85,384.85,382.35,384.85
6369,1995-11-06,382.55,382.55,382.65,382.55
6370,1995-11-03,382.35,382.35,382.9,382.35
6371,1995-11-02,382.75,382.75,382.4,382.75
6372,1995-11-01,382.35,382.35,382.55,382.35
6373,1995-10-31,382.55,382.55,382.15,382.55
6374,1995-10-30,382.15,382.15,382.1,382.15
6375,1995-10-27,382.3,382.3,382.65,382.3
6376,1995-10-26,382.65,382.65,382.9,382.65
6377,1995-10-25,382.75,382.75,382.4,382.75
6378,1995-10-24,382.35,382.35,382.5,382.35
6379,1995-10-23,382.4,382.4,382.2,382.4
6380,1995-10-20,382.35,382.35,382.05,382.35
6381,1995-10-19,381.95,381.95,383.6,381.95
6382,1995-10-18,383.75,383.75,383.7,383.75
6383,1995-10-17,383.75,383.75,383.85,383.75
6384,1995-10-16,383.75,383.75,384.25,383.75
6385,1995-10-13,384.1,384.1,384.55,384.1
6386,1995-10-12,384.55,384.55,384.75,384.55
6387,1995-10-11,384.65,384.65,384.95,384.65
6388,1995-10-10,385,385,385.2,385
6389,1995-10-09,385.2,385.2,383.45,385.2
6390,1995-10-06,383.45,383.45,382.55,383.45
6391,1995-10-05,382.6,382.6,382.9,382.6
6392,1995-10-04,382.85,382.85,382.4,382.85
6393,1995-10-03,382.4,382.4,382.2,382.4
6394,1995-10-02,381.95,381.95,383.3,381.95
6395,1995-09-29,383.6,383.6,383.45,383.6
6396,1995-09-28,383.35,383.35,383.4,383.35
6397,1995-09-27,383.25,383.25,383.65,383.25
6398,1995-09-26,383.75,383.75,383.05,383.75
6399,1995-09-25,382.95,382.95,382.8,382.95
6400,1995-09-22,382.75,382.75,384,382.75
6401,1995-09-21,384.15,384.15,384,384.15
6402,1995-09-20,384.1,384.1,385.4,384.1
6403,1995-09-19,385.25,385.25,385.85,385.25
6404,1995-09-18,385.75,385.75,385.15,385.75
6405,1995-09-15,385.15,385.15,384.4,385.15
6406,1995-09-14,385.35,385.35,384.4,385.35
6407,1995-09-13,384.3,384.3,384.8,384.3
6408,1995-09-12,384.95,384.95,382.6,384.95
6409,1995-09-11,382.6,382.6,381.75,382.6
6410,1995-09-08,381.65,381.65,382.6,381.65
6411,1995-09-07,382.4,382.4,380.05,382.4
6412,1995-09-06,380.1,380.1,379.7,380.1
6413,1995-09-05,380.05,380.05,379.75,380.05
6414,1995-09-04,379.8,379.8,380.65,379.8
6415,1995-09-01,380.85,380.85,382.4,380.85
6416,1995-08-31,382.45,382.45,381.5,382.45
6417,1995-08-30,381.55,381.55,382.05,381.55
6418,1995-08-29,382.1,382.1,383.25,382.1
6419,1995-08-28,383.25,383.25,383.15,383.25
6420,1995-08-25,383.05,383.05,383.45,383.05
6421,1995-08-24,383.3,383.3,383.45,383.3
6422,1995-08-23,383.35,383.35,383.2,383.35
6423,1995-08-22,383.25,383.25,384.7,383.25
6424,1995-08-21,384.65,384.65,384.95,384.65
6425,1995-08-18,384.9,384.9,384.65,384.9
6426,1995-08-17,384.45,384.45,382.6,384.45
6427,1995-08-16,382.7,382.7,385,382.7
6428,1995-08-15,385.15,385.15,384.4,385.15
6429,1995-08-14,384.4,384.4,383.65,384.4
6430,1995-08-11,383.6,383.6,384.3,383.6
6431,1995-08-10,384.45,384.45,384.7,384.45
6432,1995-08-09,384.7,384.7,384.65,384.7
6433,1995-08-08,384.6,384.6,384,384.6
6434,1995-08-07,383.9,383.9,383.45,383.9
6435,1995-08-04,383.75,383.75,384.25,383.75
6436,1995-08-03,384.35,384.35,383.05,384.35
6437,1995-08-02,383,383,383.2,383
6438,1995-08-01,383.1,383.1,382.55,383.1
6439,1995-07-31,382.6,382.6,383.15,382.6
6440,1995-07-28,383.25,383.25,383.5,383.25
6441,1995-07-27,383.45,383.45,386.5,383.45
6442,1995-07-26,386.5,386.5,386.05,386.5
6443,1995-07-25,385.95,385.95,386.95,385.95
6444,1995-07-24,387.05,387.05,386.35,387.05
6445,1995-07-21,386.35,386.35,385.95,386.35
6446,1995-07-20,385.85,385.85,388.15,385.85
6447,1995-07-19,388.25,388.25,389.25,388.25
6448,1995-07-18,389.3,389.3,389.2,389.3
6449,1995-07-17,389.2,389.2,388.6,389.2
6450,1995-07-14,388.8,388.8,388.45,388.8
6451,1995-07-13,388.45,388.45,389.05,388.45
6452,1995-07-12,388.75,388.75,385.85,388.75
6453,1995-07-11,385.8,385.8,385.7,385.8
6454,1995-07-10,385.7,385.7,385.8,385.7
6455,1995-07-07,385.7,385.7,384.75,385.7
6456,1995-07-06,384.5,384.5,384.1,384.5
6457,1995-07-05,384,384,384.8,384
6458,1995-07-04,384.65,384.65,384.65,384.65
6459,1995-07-03,384.75,384.75,384.65,384.75
6460,1995-06-30,384.4,384.4,388.05,384.4
6461,1995-06-29,388,388,387.2,388
6462,1995-06-28,387.05,387.05,389.15,387.05
6463,1995-06-27,389.2,389.2,389.15,389.2
6464,1995-06-26,389.45,389.45,390,389.45
6465,1995-06-23,389.9,389.9,389.7,389.9
6466,1995-06-22,389.85,389.85,390.45,389.85
6467,1995-06-21,390.35,390.35,390.5,390.35
6468,1995-06-20,390.65,390.65,391.25,390.65
6469,1995-06-19,391.25,391.25,390.05,391.25
6470,1995-06-16,389.85,389.85,391.25,389.85
6471,1995-06-15,390.95,390.95,387.75,390.95
6472,1995-06-14,387.9,387.9,386.45,387.9
6473,1995-06-13,386.4,386.4,387.2,386.4
6474,1995-06-12,387.2,387.2,387.95,387.2
6475,1995-06-09,387.95,387.95,386.35,387.95
6476,1995-06-08,386.5,386.5,385.75,386.5
6477,1995-06-07,386.1,386.1,384.6,386.1
6478,1995-06-06,384.5,384.5,384.2,384.5
6479,1995-06-05,384.3,384.3,383.55,384.3
6480,1995-06-02,383.55,383.55,384.35,383.55
6481,1995-06-01,384.45,384.45,384.05,384.45
6482,1995-05-31,384.1,384.1,384.55,384.1
6483,1995-05-30,384.25,384.25,386.95,384.25
6484,1995-05-29,387,387,385.75,387
6485,1995-05-26,385.75,385.75,385.3,385.75
6486,1995-05-25,385.4,385.4,384,385.4
6487,1995-05-24,384,384,383.2,384
6488,1995-05-23,383,383,381.45,383
6489,1995-05-22,381.95,381.95,382.3,381.95
6490,1995-05-19,382.25,382.25,383.35,382.25
6491,1995-05-18,383.3,383.3,383.25,383.3
6492,1995-05-17,383.25,383.25,384.5,383.25
6493,1995-05-16,384.5,384.5,383.5,384.5
6494,1995-05-15,384.65,384.65,383.55,384.65
6495,1995-05-12,383.5,383.5,383.3,383.5
6496,1995-05-11,383.25,383.25,383.95,383.25
6497,1995-05-10,383.8,383.8,383.7,383.8
6498,1995-05-09,383.55,383.55,389.65,383.55
6499,1995-05-08,389.6,389.6,390.25,389.6
6500,1995-05-05,391.05,391.05,391.45,391.05
6501,1995-05-04,391.25,391.25,389.85,391.25
6502,1995-05-03,389.6,389.6,389.35,389.6
6503,1995-05-02,389.15,389.15,388.05,389.15
6504,1995-05-01,387.9,387.9,386.5,387.9
6505,1995-04-28,386.75,386.75,389.5,386.75
6506,1995-04-27,389.25,389.25,386.25,389.25
6507,1995-04-26,386.25,386.25,390.1,386.25
6508,1995-04-25,390.05,390.05,390.7,390.05
6509,1995-04-24,390.35,390.35,390.85,390.35
6510,1995-04-21,390.05,390.05,392.05,390.05
6511,1995-04-20,391.9,391.9,394.3,391.9
6512,1995-04-19,394.45,394.45,396.25,394.45
6513,1995-04-18,396.25,396.25,393.45,396.25
6514,1995-04-17,393.6,393.6,390.9,393.6
6515,1995-04-14,391.5,391.5,390.5,391.5
6516,1995-04-13,389.9,389.9,389.85,389.9
6517,1995-04-12,389.95,389.95,390.55,389.95
6518,1995-04-11,390.3,390.3,389.55,390.3
6519,1995-04-10,389.55,389.55,392.25,389.55
6520,1995-04-07,392.65,392.65,393.55,392.65
6521,1995-04-06,393.35,393.35,394.75,393.35
6522,1995-04-05,394.7,394.7,392,394.7
6523,1995-04-04,391.8,391.8,392.15,391.8
6524,1995-04-03,392.1,392.1,391.25,392.1
6525,1995-03-31,390.75,390.75,385.95,390.75
6526,1995-03-30,385.75,385.75,382.15,385.75
6527,1995-03-29,382.15,382.15,382.55,382.15
6528,1995-03-28,382.6,382.6,381.9,382.6
6529,1995-03-27,381.9,381.9,382.4,381.9
6530,1995-03-24,381.95,381.95,383.7,381.95
6531,1995-03-23,383.85,383.85,382.55,383.85
6532,1995-03-22,382.6,382.6,382.2,382.6
6533,1995-03-21,381.95,381.95,382.65,381.95
6534,1995-03-20,382.75,382.75,383.6,382.75
6535,1995-03-17,383.4,383.4,384.45,383.4
6536,1995-03-16,384.4,384.4,386.55,384.4
6537,1995-03-15,386.4,386.4,386,386.4
6538,1995-03-14,385.75,385.75,385.05,385.75
6539,1995-03-13,385,385,382.55,385
6540,1995-03-10,381.85,381.85,381,381.85
6541,1995-03-09,381.4,381.4,379.7,381.4
6542,1995-03-08,379.9,379.9,383.7,379.9
6543,1995-03-07,383.95,383.95,379.05,383.95
6544,1995-03-06,378.9,378.9,376.85,378.9
6545,1995-03-03,376.65,376.65,376.65,376.65
6546,1995-03-02,376.65,376.65,374.75,376.65
6547,1995-03-01,374.9,374.9,377.2,374.9
6548,1995-02-28,376.85,376.85,376.45,376.85
6549,1995-02-27,376.35,376.35,377,376.35
6550,1995-02-24,376.6,376.6,379.2,376.6
6551,1995-02-23,379.2,379.2,379.5,379.2
6552,1995-02-22,379.5,379.5,378.55,379.5
6553,1995-02-21,378.35,378.35,379.4,378.35
6554,1995-02-20,379.4,379.4,378.9,379.4
6555,1995-02-17,378.45,378.45,376.6,378.45
6556,1995-02-16,376.4,376.4,376.35,376.4
6557,1995-02-15,376.35,376.35,376.35,376.35
6558,1995-02-14,376.1,376.1,375.25,376.1
6559,1995-02-13,375.45,375.45,376.25,375.45
6560,1995-02-10,376,376,376,376
6561,1995-02-09,376.05,376.05,375.6,376.05
6562,1995-02-08,375.65,375.65,374.55,375.65
6563,1995-02-07,374.5,374.5,375.7,374.5
6564,1995-02-06,375.65,375.65,375.65,375.65
6565,1995-02-03,375.95,375.95,376.3,375.95
6566,1995-02-02,376.45,376.45,376.1,376.45
6567,1995-02-01,376.15,376.15,375,376.15
6568,1995-01-31,375.05,375.05,376.9,375.05
6569,1995-01-30,376.85,376.85,376.95,376.85
6570,1995-01-27,377,377,381.55,377
6571,1995-01-26,381.6,381.6,380.9,381.6
6572,1995-01-25,380.85,380.85,381.55,380.85
6573,1995-01-24,381.6,381.6,381.4,381.6
6574,1995-01-23,381.15,381.15,385.45,381.15
6575,1995-01-20,384.95,384.95,383.05,384.95
6576,1995-01-19,383.25,383.25,382.25,383.25
6577,1995-01-18,382.3,382.3,380.25,382.3
6578,1995-01-17,380.35,380.35,377.75,380.35
6579,1995-01-16,377.75,377.75,379.1,377.75
6580,1995-01-13,378.6,378.6,380.2,378.6
6581,1995-01-12,380.2,380.2,376.5,380.2
6582,1995-01-11,376.55,376.55,374.7,376.55
6583,1995-01-10,374.7,374.7,373.5,374.7
6584,1995-01-09,373.3,373.3,371.6,373.3
6585,1995-01-06,371.95,371.95,375.8,371.95
6586,1995-01-05,375.55,375.55,375,375.55
6587,1995-01-04,374.55,374.55,379.75,374.55
6588,1995-01-03,379.7,379.7,383.25,379.7
6589,1995-01-02,383.15,383.15,383.15,383.15
6590,1994-12-30,382.85,382.85,382.55,382.85
6591,1994-12-29,382.55,382.55,383.45,382.55
6592,1994-12-28,383.85,383.85,381.55,383.85
6593,1994-12-27,381.6,381.6,381.1,381.6
6594,1994-12-26,381,381,381,381
6595,1994-12-23,380.35,380.35,380.95,380.35
6596,1994-12-22,380.95,380.95,381.7,380.95
6597,1994-12-21,381.85,381.85,382,381.85
6598,1994-12-20,381.85,381.85,379.95,381.85
6599,1994-12-19,380,380,378.7,380
6600,1994-12-16,379.25,379.25,380,379.25
6601,1994-12-15,380.5,380.5,378.95,380.5
6602,1994-12-14,379.05,379.05,378,379.05
6603,1994-12-13,378,378,377.7,378
6604,1994-12-12,377.95,377.95,377.4,377.95
6605,1994-12-09,377.35,377.35,377.25,377.35
6606,1994-12-08,377.3,377.3,376.7,377.3
6607,1994-12-07,376.75,376.75,376.6,376.75
6608,1994-12-06,376.55,376.55,375.85,376.55
6609,1994-12-05,376.05,376.05,376.9,376.05
6610,1994-12-02,376.8,376.8,379.55,376.8
6611,1994-12-01,379.6,379.6,380.85,379.6
6612,1994-11-30,381.25,381.25,383,381.25
6613,1994-11-29,383.15,383.15,383.3,383.15
6614,1994-11-28,383.3,383.3,385.2,383.3
6615,1994-11-25,385.05,385.05,384.5,385.05
6616,1994-11-24,384.5,384.5,384.45,384.5
6617,1994-11-23,384.7,384.7,383.6,384.7
6618,1994-11-22,383.65,383.65,383.55,383.65
6619,1994-11-21,383.4,383.4,384.25,383.4
6620,1994-11-18,384.35,384.35,385.7,384.35
6621,1994-11-17,385.45,385.45,386.3,385.45
6622,1994-11-16,386.35,386.35,386.5,386.35
6623,1994-11-15,386.55,386.55,384.95,386.55
6624,1994-11-14,384.9,384.9,385.1,384.9
6625,1994-11-11,385.25,385.25,385.15,385.25
6626,1994-11-10,385.1,385.1,383.8,385.1
6627,1994-11-09,383.95,383.95,384.2,383.95
6628,1994-11-08,384.15,384.15,382.45,384.15
6629,1994-11-07,382.5,382.5,383.75,382.5
6630,1994-11-04,383.55,383.55,383.45,383.55
6631,1994-11-03,383.55,383.55,384.7,383.55
6632,1994-11-02,384.45,384.45,384.7,384.45
6633,1994-11-01,384.45,384.45,383.95,384.45
6634,1994-10-31,384,384,386.8,384
6635,1994-10-28,387.15,387.15,388.25,387.15
6636,1994-10-27,388.1,388.1,389.15,388.1
6637,1994-10-26,389.1,389.1,389.25,389.1
6638,1994-10-25,389.35,389.35,389.7,389.35
6639,1994-10-24,389.65,389.65,390.75,389.65
6640,1994-10-21,390.85,390.85,391,390.85
6641,1994-10-20,391.05,391.05,390.3,391.05
6642,1994-10-19,390.3,390.3,388.95,390.3
6643,1994-10-18,389,389,389.95,389
6644,1994-10-17,389.95,389.95,388.15,389.95
6645,1994-10-14,387.65,387.65,387.1,387.65
6646,1994-10-13,386.85,386.85,388.25,386.85
6647,1994-10-12,388.05,388.05,388.05,388.05
6648,1994-10-11,387.95,387.95,390.65,387.95
6649,1994-10-10,390.65,390.65,391.45,390.65
6650,1994-10-07,391.25,391.25,392.35,391.25
6651,1994-10-06,392.35,392.35,391.75,392.35
6652,1994-10-05,391.9,391.9,392.85,391.9
6653,1994-10-04,392.65,392.65,394.7,392.65
6654,1994-10-03,394.8,394.8,395,394.8
6655,1994-09-30,394.85,394.85,395.55,394.85
6656,1994-09-29,395.5,395.5,394,395.5
6657,1994-09-28,394.4,394.4,397.4,394.4
6658,1994-09-27,397.6,397.6,394.15,397.6
6659,1994-09-26,394.25,394.25,396.25,394.25
6660,1994-09-23,395.95,395.95,396.65,395.95
6661,1994-09-22,396.45,396.45,393.85,396.45
6662,1994-09-21,393.9,393.9,394,393.9
6663,1994-09-20,393.75,393.75,390.65,393.75
6664,1994-09-19,390.5,390.5,389.65,390.5
6665,1994-09-16,389.85,389.85,388.15,389.85
6666,1994-09-15,388.15,388.15,388.55,388.15
6667,1994-09-14,388.65,388.65,390.9,388.65
6668,1994-09-13,390.7,390.7,390.8,390.7
